Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Issue_Education,Issue_Environment,Issue_Financial,Issue_Foreign_Affairs,Issue_Healthcare,Issue_Military,Issue_Other,Issue_Social,trans_Car,trans_Foot_or_bicycle,trans_Motorcycle_or_truck,trans_Public_or_other,Occ_Hightech,Occ_Industry_or_other,Occ_Public_Sector,Occ_Services_or_Retail,Occ_Student_or_Unemployed
Khakis,8.0,312.168188251698,14857.5612947231,104.056062750566,1.0,142.784196345563,1.0,-1.0,1.0,0.634533739648759,0.4981413371900497,462.675738381222,9.87244368763641,75.5871897796169,10.435,5565.0,68.2302348548546,463.625901960768,2355.09376737717,41695.105560411204,-1.0,20387.326726048403,21.5319739448284,541.487137684471,95.649033319205,10941.7202579003,60.0,2.0,2.0,478.88308065305495,8.0,94.6826985076152,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Browns,7.0,723.415639159001,80449.33909473321,241.138546386334,0.0,391.1687501268859,1.0,-1.0,-1.0,0.0515888996887952,0.92540628137067,468.753827735782,5.515322093851861,52.0314226159826,6.051,3949.0,44.11340574733911,387.441352591783,4111.11162006819,45947.2416713115,1.0,111304.23372512199,19.6835299830031,222.854992859092,56.9268730236217,58398.9370997004,100.0,2.0,1.0,583.806121887211,10.0,403.49323081152,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Khakis,7.0,128.640310845819,68730.71227676683,42.8801036152729,0.0,9.84193590572093,1.0,-1.0,1.0,0.0274669146165252,0.5136939345393329,839.099230943248,2.69522760994732,25.088175735436398,8.033999999999999,7966.0,25.191186182200898,52.6823481777683,203.784055412746,5226.98963446436,1.0,96.8637023723188,7.2582606854375395,809.292939991721,32.1406066650525,1891.5833896718102,80.0,0.0,2.0,66.7698041211209,12.0,36.7429943411147,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Blues,7.0,1219.03713071593,376104.512616886,406.34571023864305,0.0,925.577662419528,0.0,-1.0,1.0,0.643579256022349,0.631590045290068,227.124549914151,8.38555307826027,60.5962361209095,5.547999999999999,8452.0,18.079437362030102,965.372836217284,11186.5222966298,110097.31537709,1.0,856694.0091699971,31.0704495657415,676.5083566631939,35.919113364070704,165533.181939586,70.0,1.0,5.0,1333.8426279369698,11.0,513.0336249016149,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Turquoises,7.0,426.8451840894704,41861.207509036605,85.90709237585591,1.0,487.284650793299,1.0,-1.0,1.0,0.144103602040559,0.995944590773433,134.607658023015,3.13512634718791,38.9303798554465,7.356,8644.0,50.6167212035507,168.08649587035,5209.01949967369,29028.100694219,0.0,237446.330898747,12.964817618090501,379.099473037629,23.070458834990898,7475.935612849699,70.0,1.0,1.0,358.644180082316,11.0,317.275737439342,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Purples,8.0,244.88337216009498,30037.344916640897,81.6277907200315,0.0,367.97939343554606,1.0,1.0,1.0,0.6641349426936359,0.5587160303257409,156.322479015216,6.3891545357182595,49.606098257936495,4.4719999999999995,5528.0,72.7749104611576,340.539243302646,4360.87242096075,46907.0846582308,1.0,135408.833993192,18.4537054084714,223.027105551542,11.224355339072599,6754.724008553299,90.0,0.0,2.0,634.767943220607,15.0,582.969369809343,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Pinks,8.0,61.9832085260974,14664.4259779847,20.661069508699104,1.0,709.761223726118,0.0,0.0,1.0,0.299706714460626,0.38804012374021096,603.732065297663,1.6007950599305298,7.112068450078371,6.985,3015.0,65.3546233661473,644.951327002871,8387.514891266921,75109.9113181656,-1.0,503760.994705196,25.395891931626895,254.981953111339,6.43413248471916,457.54086275199603,60.0,2.0,2.0,900.298933079369,7.0,497.73323280834603,2.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Purples,6.0,274.126898251295,41992.0583046812,91.3756327504317,1.0,459.554227321975,1.0,1.0,-1.0,0.9166242678184059,0.128945799544454,658.499110955745,5.70458521135151,99.1481416393071,2.4459999999999997,7554.0,70.8412184612826,320.18922001344,5235.92071324663,46888.7256825617,0.0,211190.087849498,17.8938318985465,203.072463394695,80.7460266165435,8450.8818932922,60.0,1.0,1.0,626.759768940226,12.0,585.268096391865,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Purples,1.0,574.133909863933,75171.2530013684,191.37796995464402,0.0,392.78947842943296,1.0,-1.0,1.0,0.39449991565197706,0.0715260428842157,559.074177639559,4.21749423258007,93.7253120820969,3.051,6949.0,41.632231255061896,314.890739425129,4557.67626314459,42158.7415618046,0.0,154283.57436486598,17.7451610143478,220.288285754803,51.62377089727671,36826.9053539154,70.0,0.0,2.0,546.3775975536889,10.0,447.393968456258,2.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Blues,10.0,1105.6975435166698,149964.288437955,368.565847838891,0.0,406.886013224721,1.0,-1.0,1.0,0.557410257169977,0.4048184766434129,499.93987740920284,2.7872216841206003,87.5410905806348,6.896,7104.0,31.5003060270101,118.44506580382601,4305.75026385486,37883.3446039353,-1.0,165556.227757908,10.883247024846302,491.4589693377779,48.325211281862444,136219.350041039,100.0,1.0,3.0,614.4777934765441,15.0,934.3772658612579,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Purples,4.0,415.258908575389,55927.3781741061,138.419636191796,1.0,404.04222777043196,1.0,1.0,-1.0,0.89293353096582,0.667168428190053,52.3297048639506,8.86897274758667,80.9638194506988,0.21000000000000102,9790.0,3.87400065083057,449.414689552487,4939.25165680929,51985.7546440215,0.0,163250.121821693,21.1994030470786,148.605125589146,38.4733993792906,19308.4153196611,70.0,2.0,3.0,644.091826150916,12.0,398.42876555326797,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Oranges,4.0,122.934234644665,24566.2703602605,40.9780782148882,1.0,599.497863990485,0.0,1.0,1.0,0.7673265640623871,0.4830991786787301,675.925497431308,3.2987997098825894,74.6488353703171,8.775,3225.0,88.2934678113088,383.424635918173,6761.8279117412,49831.543235247,-1.0,359397.688929155,19.581231726277398,188.750868749394,55.52260030526671,1730.18097240039,30.0,0.0,3.0,599.9473646809449,7.0,389.830811911082,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Reds,2.0,311.40589993179196,38288.0912410164,103.80196664393101,0.0,368.857088925445,1.0,1.0,-1.0,0.5889002734329549,0.462756315013394,782.985656056553,3.04441902553663,69.2617558408529,3.383,8617.0,76.0508557315916,495.26204595492004,4679.0949811642895,59036.5533055575,-1.0,136055.552050554,22.2544837269913,149.453636286525,86.70080427546048,10888.6502457916,40.0,0.0,2.0,768.382835413524,7.0,571.5225703231021,0.6151761517615176,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Khakis,4.0,738.474815908801,13806.4093951356,246.15827196959998,1.0,56.0875297208807,1.0,1.0,1.0,0.571308659622446,0.539925846736878,109.77833182551001,3.70123837841675,49.848064314574,9.484,6516.0,98.33291287068279,298.157135955989,1157.18956912079,30173.975045708798,0.0,3145.81099019068,17.2672272225737,555.770603078824,72.8452042909339,60850.0531310294,90.0,2.0,1.9884667571234735,390.644004984102,13.0,233.38765930324797,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Browns,8.0,120.361426889784,12426.3186615452,40.1204756299281,0.0,309.725108350303,1.0,-1.0,-1.0,0.0703298710286617,0.264496038202196,559.393957490101,6.234608914237469,80.8194213081151,6.784,3216.0,52.629586798138895,382.341343265754,3861.93377003454,45198.5921242936,1.0,95929.6427426068,19.553550656229998,242.526631671492,8.76471574883908,1659.7730404015801,80.0,0.0,2.0,578.2527158846029,7.0,406.345992220788,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Browns,4.0,274.93206859768503,29723.3328171507,91.64402286589491,1.0,324.33465803487996,1.0,-1.0,1.0,0.7334822732955221,0.974315291037783,986.281461082399,8.6820564349182,66.9059757841751,3.475,6525.0,45.9737756289542,358.25403130675005,3959.8546429622997,43359.295786074,0.0,105192.97040260199,18.9275997238623,247.14086220709598,13.6452698148787,8500.27094991057,90.0,1.0,1.0,554.54218300002,9.0,399.360178040913,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Oranges,9.0,724.6502080672341,66856.4003935462,241.55006935574502,0.0,276.78071288434603,1.0,-1.0,1.0,0.540335284080356,0.932253468548879,951.091714436188,0.6100217578932641,57.05355650279671,8.639,3361.0,50.0077009245966,410.63921656806707,3417.3221011807395,44729.6775441661,-1.0,76607.5630247669,18.0210289986072,304.580386124556,97.82781081739809,58597.9860751207,30.0,2.0,1.0,625.259950832407,8.0,610.6002839843931,0.6746031746031746,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Khakis,8.0,187.010424717622,58041.42532539,62.33680823920729,0.0,931.093954997911,0.0,1.0,-1.0,0.68812375376001,0.0644616598729044,203.830514336005,9.31576531846076,39.1780853038654,8.187000000000001,7813.0,80.42867621406909,768.4130369452761,10847.7656238697,99867.1695738307,-1.0,866935.953033653,27.7202640129072,699.538678512877,10.1417238824069,3958.2144696909204,90.0,1.0,2.0,1275.2361153428,15.0,981.1099731845261,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Khakis,7.0,586.712831739915,59101.8728004966,195.57094391330503,1.0,302.201705518668,1.0,1.0,-1.0,0.340251255547628,0.4848816548474129,187.95716855675,5.69285171106458,59.432714991271496,10.739,5261.0,57.3622573865578,370.34810602199303,3762.71326723067,42713.0219247179,-1.0,91325.8708183919,19.2444305195553,282.466481083404,93.94370699301359,38453.5650470544,90.0,0.0,3.0,536.310519213859,11.0,345.55410648439795,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Violets,10.0,168.847659195286,46261.7495787201,56.2825530650955,1.0,821.955420629453,0.0,-1.0,1.0,0.657694607740268,0.6560231801122429,412.603171076626,2.92543503921479,94.8025333927944,9.244,6756.0,62.693050736561396,968.814165546495,10157.1825373875,108740.940588235,1.0,675610.7135021411,31.1257797580477,621.462363731431,48.7959700170904,3234.00833259038,100.0,2.0,1.0,1329.4014474420599,14.0,750.546312774532,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Khakis,4.0,1021.53776352019,93891.8872264274,340.512587840065,1.0,275.736905416629,1.0,-1.0,1.0,0.561310078017414,0.9105236290488391,493.511196924374,3.0283892550505698,70.1557724038139,10.892000000000001,6537.169709263016,23.5767910955474,491.360024432652,3740.08910303159,52830.2734516141,0.0,76030.8410087388,22.1666421551089,252.596480206703,19.8093715356663,116299.335065378,60.0,0.0,1.0,661.839975681469,8.0,384.08452630083997,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Pinks,9.0,570.805640977481,49964.7366645812,190.268546992494,1.0,262.60113641669,1.0,1.0,1.0,0.23140333755873102,0.003916591405868529,568.620762322098,9.30108356056735,27.735382877290203,6.358,3642.0,92.43002887815241,388.48206279921305,3402.97548976533,43703.4403418633,1.0,68959.356847337,19.7099483205617,299.790391120871,33.0017883563414,36402.3885216272,100.0,0.0,1.0,553.29953535319,9.0,354.811130384458,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Turquoises,5.0,888.502566389227,205952.029790288,296.167522129742,1.0,695.390326087363,0.0,-1.0,-1.0,0.42655039555393204,0.195608852198347,910.7109780889,3.59074630076066,32.4998165015131,11.305,4695.0,18.6342234956101,872.7880637269881,8699.47938832761,102790.709405044,1.0,483567.705615889,29.542986709657303,594.170375495887,3.4150275168940403,88021.3686866011,100.0,0.0,2.0,1314.74456742824,12.0,919.3925549304379,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Khakis,6.0,196.27564338739103,33764.2981534188,65.4252144624637,1.0,516.074703473695,0.0,1.0,1.0,0.29654162330552897,0.8809606009162959,166.28803312778498,9.160806993022561,99.8304859735072,6.372000000000001,6537.169709263016,94.9712341185659,506.528202444315,6173.80343962558,68334.6506181851,-1.0,266333.099565462,22.5061814274282,328.246857832157,99.3970215553418,4355.883901921829,90.0,2.0,2.0,762.3960313245708,13.0,827.788020155959,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Greens,4.0,220.642546667198,22303.2376839266,73.54751555573259,1.0,303.249369001808,1.0,1.0,-1.0,0.5764126440044489,0.692879093345255,502.34791473485495,8.60794502543285,63.6033629998565,1.719,8281.0,3.0199251370504503,527.3258742975161,4087.1454386131104,61771.9696894667,0.0,91960.1797999949,22.963577123295003,235.99444027583198,4.1828186949715,5492.7845599764705,80.0,2.0,3.0,818.628234042612,14.0,627.420020549335,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Purples,8.0,265.80072343985404,33045.0255340542,88.600241146618,0.0,372.967670363002,1.0,1.0,1.0,0.848016773816198,0.4922958542592821,857.266416074708,5.60487381881103,69.6831906447187,3.858,6142.0,15.8541839104146,436.48888585459605,4602.65447533921,54000.694897979294,-1.0,139104.883136005,20.892316431037397,151.930272348411,98.64429854787892,7948.60297238547,80.0,0.0,1.0,707.117930249798,11.0,553.962331888723,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Pinks,10.0,286.889461704699,63999.770796716904,95.629820568233,0.0,669.244911434842,0.0,1.0,-1.0,0.527135058771819,0.6529572228901089,149.418381042778,7.374483468011019,74.2160199442878,6.218999999999999,3781.0,99.43995869252831,654.717700002382,8001.884514353191,75679.7908819923,-1.0,447888.75148143,25.5874520029327,230.050413188625,93.18216440733521,9250.69240248067,60.0,0.0,4.0,915.414146958876,5.0,518.4874516264949,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Violets,7.0,526.007174370686,157092.60583503,175.335724790229,1.0,895.9532121761019,0.0,1.0,-1.0,0.34201909927651303,0.756316088140011,213.45169632695598,9.48249000590295,13.211413263343301,9.901,6099.0,74.445147276856,964.289042716086,10888.1102071932,110227.15646151,-1.0,802732.1584086759,19.202520052911197,669.802349938973,97.3631474422291,30927.952112505096,60.0,0.0,4.0,1345.5604256888198,11.0,776.209932053462,4.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Purples,2.0,429.363171101221,60788.285590920306,143.12105703374,0.0,424.73334707547303,1.0,-1.0,-1.0,0.478855100693181,0.597256311681122,752.291876589879,3.28321511857212,60.069903917610596,6.287999999999999,3712.0,75.2307715360075,406.5823266054,5060.49812396553,52310.1870125179,1.0,180398.416117935,20.1638866939239,128.56327821668998,56.5443985164165,20636.7580234889,70.0,0.0,2.0,681.509036995947,12.055404671374253,546.22321668708,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Pinks,10.0,359.7518039591299,33725.9820321077,119.91726798637698,0.0,281.243749114925,1.0,1.0,1.0,0.311920812353492,0.0120411091484129,368.056850507855,7.72311772918329,59.5369727117941,4.586,5414.0,95.4344819299877,351.45468280789703,3515.3468567650502,42426.3240308636,0.0,79098.046416219,18.747124654407603,277.966187749259,99.27020282484591,14510.0684293028,90.0,0.0,3.0,551.5815388142121,10.0,414.295898751226,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Browns,4.0,214.388798624138,35950.1164211467,71.4629328747127,1.0,503.05962790771105,0.0,1.0,1.0,0.337470450438559,0.5557675019372249,896.6679815202949,6.4907624805346105,83.9165700366721,4.083,5917.0,48.6703634727746,427.692233026887,5885.98074513088,54004.847624766204,-1.0,253068.989230645,20.680721288845,73.2671577629813,51.068051957079895,5188.41370793041,80.0,2.0,2.0,679.521479214624,8.0,488.58501339931,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Browns,1.0,1018.10874686691,114166.373010457,339.369582288969,0.0,336.407206092047,1.0,-1.0,1.0,0.549938201904297,0.774299167096615,982.54126496613,3.66688544629142,85.052398359403,5.347,4653.0,65.7078701537102,381.38743344235604,4126.84692780518,45366.2605833863,1.0,113169.808310657,19.529143182494103,226.699666562428,90.6332356622443,115521.082965279,100.0,0.0,2.0,575.505571673261,9.0,397.232321931871,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Oranges,2.0,203.07161032369098,34127.282039612,67.6905367745636,1.0,504.166219766721,0.0,-1.0,-1.0,0.4713148832102032,0.9133870990481229,439.53249137848604,2.20394074684009,61.9438258465379,6.516,5484.0,88.13000249210751,408.591601931451,5858.8454015301095,56155.155294849006,0.0,254183.577153866,20.2136489019536,173.743708752956,84.3325295019895,4659.699305603111,30.0,2.0,3.0,741.9969203301661,5.0,647.695713230375,2.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Purples,9.0,694.077263081462,98156.8841192367,231.35908769382098,1.0,424.26206421222196,1.0,1.0,1.0,0.294127985136583,0.240559028927237,988.751514349133,1.5555893466807902,93.89108193572609,2.052,7948.0,91.00883291102949,433.290378550879,5109.20139922397,53145.3353965663,0.0,179998.299129615,20.815628228590104,101.42343453306299,18.232747609727102,53768.3865462108,90.0,0.0,1.0,677.379938875452,15.0,489.98478351687896,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Reds,7.0,378.6342432577145,16664.296057594198,36.4112757104176,1.0,457.668558227044,1.0,-1.0,1.0,0.645523434504867,0.0107271806336939,842.950863298029,5.819072469603269,94.9608449125662,7.744,4256.0,16.2490131799132,521.637621326137,5619.96082492271,62607.081651752196,-1.0,209460.50918962102,22.839387498926897,84.10421896522121,81.78285893518479,1372.1922745704599,50.0,0.0,4.0,799.9299857945219,10.0,569.37854155659,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Browns,3.0,895.185425499272,96188.43163793461,298.39514183309103,1.0,322.352539143343,1.0,1.0,1.0,0.301209934055805,0.551329270005226,779.031337471679,2.68952016485855,28.543811338022397,0.632,9368.0,75.0028527807444,381.115273884442,3985.7559392023104,45109.6583718564,-1.0,103911.15949216,19.522173902627802,237.100797012235,29.6626764116809,89348.0558114233,90.0,1.0,1.0,573.94428944651,9.0,425.8070782434172,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Khakis,3.0,469.713876440187,128730.040081086,156.57129214672898,0.0,822.181629314575,0.0,-1.0,-1.0,0.399007873842493,0.787653564242646,342.715915292501,4.961950109385213,83.84675404522571,9.397,6603.0,96.97724056895821,741.49381252937,9704.80391820449,91280.5826868717,0.0,675982.63158237,27.2303839952611,491.5231249498099,31.187944416888104,24681.1408166431,90.0,1.0,2.0,1140.51889825516,12.0,781.912608094533,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Reds,8.0,473.19525432978895,88752.86269261221,157.731751443263,0.0,562.6822873677211,0.0,-1.0,1.0,0.839904981199652,0.6298127139452839,186.143783619627,3.63250933587551,21.4726358652115,5.331474254742547,8172.0,50.2251090249047,409.728378515914,6446.279630709039,56974.5846638044,-1.0,316611.356517371,20.2417484056075,174.94617012483502,0.539594795554876,25047.037164802598,40.0,2.0,2.0,743.0828019506611,9.0,636.118065099134,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Khakis,10.0,103.436702181771,28740.5988760258,34.4789007272569,1.0,833.570626377459,0.0,1.0,1.0,0.524363043252379,0.0402077590115368,218.054873635992,0.8002238860353829,71.77584774326529,7.885,6537.169709263016,56.28834485542029,548.8219538237901,9433.350171422171,78179.3389013352,0.0,694839.989159309,23.4269493068088,503.545062410662,28.9415429113433,1233.2734960872901,80.0,1.0,2.0,1014.31599384036,13.0,874.038345522401,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Purples,8.0,96.9379611333811,14486.1993889533,32.312653711127,0.0,448.313515765649,1.0,1.0,1.0,0.77135664713569,0.848793592536822,805.4002032149581,5.28610714012757,50.28934305074678,5.567,4433.0,45.0159365311265,417.099855111334,5317.33486787915,51935.571967669406,1.0,200985.008418156,20.423022673231603,100.61598631445601,86.40545695088801,1086.42024356634,90.0,0.0,3.0,658.1832601060411,12.0,475.924077858551,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Whites,4.0,439.67368716860705,73940.9403976256,146.557895722869,0.0,504.516935323928,0.0,-1.0,-1.0,0.284906103275716,0.53881410532631,506.504430901259,1.39459457248449,75.4979021847248,5.801,4199.0,14.2973449779674,457.36365385770597,5959.89666095469,56549.104686560095,-1.0,254537.338028648,21.386062140041197,43.174513810094794,80.23424942512071,21635.7746944382,60.0,2.0,3.0,709.540383687737,6.0,494.922803366819,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Purples,7.0,277.961075616469,39934.2948930696,92.65369187215641,1.0,431.005975975258,1.0,-1.0,1.0,0.7221870531793679,0.09792763018049301,424.49534032493796,0.8012984739616509,32.368873083032696,1.75,8250.0,47.5999357411638,427.328922107528,5164.71760396764,54434.4303896399,1.0,185766.151326385,20.6719356158906,117.721843321962,49.605581210926196,8687.36030941265,80.52487698195735,2.0,3.0,708.5882585694819,11.0,561.783262150361,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Reds,8.0,875.41898513149,166237.48315893402,291.806328377163,1.0,569.68429740177,0.0,1.0,1.0,0.40227671805769205,0.298578118672594,530.954908346757,0.255002018529922,47.2019620006904,6.8870000000000005,5113.0,52.463644020746614,512.535718296877,6721.91441061146,63399.197439717806,-1.0,324540.198706149,22.639251716805397,88.2526741718584,65.5928232939914,85452.739609338,45.55555555555556,1.0,2.0,794.592030992966,8.0,552.6829095712001,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Browns,8.0,298.571291181676,31863.978815578703,99.5237637272252,0.0,320.164527769584,1.0,1.0,-1.0,0.6035705935209991,0.826345131266862,807.4243501760069,6.7608984792605,6.84689034242183,0.324,9676.0,98.97573210764679,361.273697566856,3924.1926728295502,43160.670379190095,1.0,102505.324841921,19.0072012028824,255.350517096288,37.2866897843778,10014.5033101598,80.0,1.0,1.0,548.814467581883,8.0,383.303373989508,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Whites,9.0,423.700645084871,79913.59106187121,141.233548361624,1.0,443.81887509546704,0.0,-1.0,-1.0,0.23165508708916602,0.616606768686324,226.733941119164,0.63737676711753,16.670448705553998,6.827000000000001,3173.0,59.3762384261936,396.916252732606,6452.09090008228,51756.9633594951,0.0,320158.880602545,19.9227571568949,131.571378772558,60.3685392532498,20098.148731176698,80.0,2.0,2.0,639.559904232421,9.0,451.50538565381106,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Browns,2.0,185.22166770575402,18320.717914388202,61.74055590191811,0.0,296.737171325323,1.0,-1.0,1.0,0.10003886511549401,0.9625970779452472,553.5340455826371,6.36427654651925,85.5046566808596,3.123,6877.0,56.95608756504949,349.781545522908,3666.9348042990505,42032.0913442034,1.0,88052.9488461543,18.7024475810763,275.04282769837397,7.7523366548121,3883.6367989798,70.0,2.0,2.0,540.238755708372,7.0,391.523295210444,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Khakis,5.0,786.566019879113,73207.29076773231,262.188673293038,0.0,279.216069284242,1.0,-1.0,-1.0,0.31826602388173303,0.181758469203487,971.05919662863,8.62190707121044,98.2222672086209,8.13,7870.0,63.708960521034896,438.15623561386,3668.47316407014,48247.370365111296,1.0,77961.6133465426,20.9321818168546,264.907611934689,54.533947049640105,69015.0890764563,70.0,1.0,0.0,605.918704593298,11.0,367.31297122480004,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Pinks,7.0,165.983147390741,16072.184227062,55.3277157969136,1.0,290.49065184719797,1.0,1.0,1.0,0.957629633601755,0.9512324566021558,88.20026624016458,3.29742478905246,4.99748960137367,4.2010000000000005,5799.0,18.8317036489025,401.871486947529,3708.64949236704,50360.214339354294,-1.0,352555.3043481067,20.0467325753483,243.844424504106,14.349032472819099,3126.48385110095,80.0,0.0,2.0,679.258496962488,7.0,577.050187049985,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Browns,9.0,254.844433055941,42265.267527088195,84.94814435198029,0.0,497.541975160319,1.0,1.0,-1.0,0.8925101379863921,0.00804334995336831,355.319181224331,6.870319691952321,94.74010304547849,1.859,8141.0,18.981533544138102,432.34332261150706,5840.10639682621,54326.8894372642,0.0,247548.01704643198,20.7928671089753,68.36634818161079,73.0488541070372,7311.13537319687,90.0,1.0,2.0,684.106884618958,9.0,490.487393505139,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Purples,8.0,1014.0252848962599,160117.195444624,338.008428298755,0.0,473.70770087159303,1.0,1.0,1.0,0.355355376843363,0.37910188944079,686.5774539764969,0.778225890826434,31.129931076429802,0.778,9222.0,60.1710470858961,517.08671646673,5771.250441649389,60748.769890638796,-1.0,224398.985865051,22.7395408147731,32.2280183726687,68.6574737541378,114597.70602929301,90.0,2.0,3.0,759.027111830766,14.0,492.5565938471,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Khakis,5.0,271.015019824919,86728.7033942727,135.32846764674244,0.0,960.043138387323,0.0,-1.0,-1.0,0.0498326327651739,0.43825907702557704,612.540107686073,1.89828167203814,12.0166239328682,9.886000000000001,6114.0,52.4146152893081,953.484904835932,11507.4011935451,114595.138259885,1.0,921682.827564581,30.878550886269498,790.902149840529,33.700766786932896,8261.35400335291,90.0,1.0,4.0,1432.30621776556,11.0,956.330979148971,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Whites,4.0,762.882916605552,71083.9825710147,254.29430553518398,0.0,279.534307390063,1.0,1.0,1.0,0.332744106417522,0.261011699680239,342.43994532153,5.05263675004244,13.686905219219598,2.545,7455.0,36.2308774841949,284.807886371651,3364.95884664393,39365.3902764583,1.0,78139.42900804219,16.8762521423345,308.410406952919,79.5637916307896,64929.8881331567,100.0,1.0,1.0,541.42566197556,11.0,514.290267004135,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
